2024-06-26T13:57:14.753Z,-74
2024-06-26T13:57:24.766Z,-73
2024-06-26T13:57:34.780Z,-75
2024-06-26T13:57:44.795Z,-76
2024-06-26T13:57:54.809Z,-71
2024-06-26T13:58:04.826Z,-74
2024-06-26T13:58:14.836Z,-75
2024-06-26T13:58:24.849Z,-70
2024-06-26T13:58:34.864Z,-74
2024-06-26T13:58:44.880Z,-75
2024-06-26T13:58:54.893Z,-73
2024-06-26T13:59:04.904Z,-70
2024-06-26T13:59:14.919Z,-69
2024-06-26T13:59:24.940Z,-78
2024-06-26T13:59:34.953Z,-76
2024-06-26T13:59:44.976Z,-73
2024-06-26T13:59:54.979Z,-78
2024-06-26T14:00:04.992Z,-80
2024-06-26T14:00:15.004Z,-81
2024-06-26T14:00:25.023Z,-80
2024-06-26T14:00:35.035Z,-78
2024-06-26T14:00:45.048Z,-76
2024-06-26T14:00:55.063Z,-77
2024-06-26T14:01:05.075Z,-75
2024-06-26T14:05:46.194Z,-50
2024-06-26T14:05:56.283Z,-49
2024-06-26T14:06:06.421Z,-54
2024-06-26T14:06:16.559Z,-54
2024-06-26T14:06:26.626Z,-53
2024-06-26T14:06:36.730Z,-50
2024-06-26T14:06:46.796Z,-52
2024-06-26T14:06:56.874Z,-50
2024-06-26T14:07:07.042Z,-54
2024-06-26T14:07:17.178Z,-54
2024-06-26T14:07:27.247Z,-54
2024-06-26T14:07:37.313Z,-53
2024-06-26T14:07:47.370Z,-53
2024-06-26T14:07:57.537Z,-48
2024-06-26T14:08:07.790Z,-55
2024-06-26T14:08:17.922Z,-51
2024-06-26T14:08:28.006Z,-53
2024-06-26T14:08:38.076Z,-50
2024-06-26T14:08:48.139Z,-52
2024-06-26T14:10:00.948Z,-54
2024-06-26T14:10:11.056Z,-49
2024-06-26T14:10:21.196Z,-49
2024-06-26T14:10:31.266Z,-51
2024-06-26T14:10:41.367Z,-49
2024-06-26T14:10:51.439Z,-58
2024-06-26T14:11:01.506Z,-53
2024-06-26T14:11:11.676Z,-53
2024-06-26T14:13:36.769Z,-49
2024-06-26T14:13:46.917Z,-48
2024-06-26T14:13:57.054Z,-48
2024-06-26T14:14:07.124Z,-53
